time, x, y, type, size
2015-09-01, 44.5232, -88.0606, W, 2.01
2015-09-01, 44.2757, -88.338, WSW, 0.94
2015-09-01, 44.2744, -88.35, WSW, 1.54
2015-09-01, 44.2741, -88.3573, WSW, 1.89
2015-09-01, 44.2632, -88.3589, ESE, 2.09
2015-09-01, 44.2655, -88.336, SW, 1.28
2015-09-01, 27.8, -97.353, ENE, 4.32
2015-09-01, 27.8, -97.353, ENE, 4.32
2015-09-01, 27.867, -97.3226, NE, 8.46
2015-09-01, 27.8643, -97.3224, NE, 8.34
2015-09-01, 27.7238, -97.3406, SE, 6.22
2015-09-01, 27.7255, -97.3392, SE, 6.21
2015-09-01, 27.832, -97.486, NW, 5.4
2015-09-01, 27.8358, -97.4762, NW, 5.16
2015-09-01, 36.129, -109.5692, SW, 1.8
2015-09-01, 36.07, -109.58, SSW, 5.78
2015-09-01, 46.1925, -123.8475, NE, 2.2
2015-09-01, 46.2101, -123.856, NNE, 3
2015-09-01, 31.8923, -110.9868, WSW, 1.12
2015-09-01, 31.6809, -110.8218, SW, 6.37
2015-09-01, 31.6714, -110.9509, S, 12.46
2015-09-01, 31.7839, -110.8999, SE, 6.56
2015-09-01, 31.7769, -110.7686, NNW, 2.16
2015-09-01, 32.8395, -109.728, NW, 0.81
2015-09-01, 32.8364, -109.6861, NW, 0.56
2015-09-01, 32.7515, -109.6927, E, 1.59
2015-09-01, 32.7538, -109.7438, W, 1.41
2015-09-01, 32.1635, -110.8036, E, 4.49
2015-09-01, 31.9499, -110.1755, SSW, 1.43
2015-09-01, 31.9444, -110.1839, SSW, 1.95
2015-09-01, 32.1636, -110.8035, E, 4.5
2015-09-01, 31.5426, -110.1383, S, 2.63
2015-09-01, 31.5458, -110.1045, SSE, 2.8
2015-09-01, 31.5746, -110.1148, ESE, 0.97
2015-09-01, 31.5724, -110.1462, WSW, 1.09
2015-09-01, 32.2373, -110.8915, ENE, 2.3
2015-09-01, 32.3248, -110.9724, NE, 0.56
2015-09-01, 32.0714, -110.6857, NE, 2.49
2015-09-01, 32.0471, -110.7128, ESE, 0.47
2015-09-01, 31.8933, -110.6407, SSW, 8.19
2015-09-01, 31.9091, -110.701, NE, 6.18
2015-09-01, 31.9657, -110.7257, S, 4.45
2015-09-01, 31.9545, -110.6413, SW, 4.77
2015-09-01, 40.3882, -87.822, SE, 2.65
2015-09-01, 40.3453, -87.8023, N, 3.13
2015-09-01, 40.3819, -87.5316, SE, 4.46
2015-09-01, 40.4773, -87.5272, E, 2.82
2015-09-01, 40.468, -87.7141, W, 2.32
2015-09-01, 40.3882, -87.822, SE, 2.65
2015-09-01, 40.3453, -87.8023, N, 3.13
2015-09-01, 40.3819, -87.5316, SE, 4.46
2015-09-01, 40.4773, -87.5272, E, 2.82
2015-09-01, 40.468, -87.7141, W, 2.32
2015-09-01, 40.1712, -87.8469, NW, 5
2015-09-01, 40.23, -87.92, NNW, 2.33
2015-09-01, 41.12, -89.37, SE, 0
2015-09-01, 39.87, -89.92, N, 0
2015-09-01, 39.93, -89.9111, E, 1
2015-09-01, 40.1179, -90.0699, SW, 3.44
2015-09-01, 40.1195, -90.0733, SW, 3.52
2015-09-01, 40.4317, -87.6417, WNW, 2.34
2015-09-01, 40.4473, -87.6025, N, 1.89
2015-09-01, 40.4891, -87.5976, NW, 1.61
2015-09-01, 40.4881, -87.7148, WNW, 2.67
2015-09-01, 39.48, -88.37, N, 0
2015-09-01, 39.8, -88.28, N, 0
2015-09-01, 39.87, -88.17, SE, 0
2015-09-01, 40.13, -87.62, N, 0
2015-09-01, 40.1, -87.63, SW, 0
2015-09-01, 39.8, -88.61, W, 0.53
2015-09-01, 40.07, -87.7, W, 0
2015-09-01, 40.2, -88.4, S, 0
2015-09-01, 40.47, -87.7651, W, 5
2015-09-01, 39.8, -88.6258, E, 5
2015-09-01, 34.9351, -114.8753, WSW, 2.76
2015-09-01, 36.9998, -113.098, NW, 5.51
2015-09-01, 37, -112.9593, NNE, 1.5
2015-09-01, 36.9594, -112.957, SSE, 1.6
2015-09-01, 36.9, -113.04, SSW, 3.63
2015-09-01, 36.9, -113.3645, W, 19.34
2015-09-01, 26.9442, -80.1304, WNW, 2.11
2015-09-01, 31.1169, -85.3002, WNW, 1.85
2015-09-01, 31.1101, -85.2934, W, 1.38
2015-09-01, 31.1171, -85.2856, WNW, 1.04
2015-09-01, 31.12, -85.29, WNW, 1.37
2015-09-01, 31.0269, -85.2112, N, 1.86
2015-09-01, 31.0353, -85.2089, N, 2.44
2015-09-01, 31.0368, -85.1923, NNE, 2.75
2015-09-01, 31.0283, -85.1887, NNE, 2.33
2015-09-01, 31.02, -85.2, NNE, 1.5
2015-09-01, 30.6678, -85.9392, ESE, 2.02
2015-09-01, 30.6817, -86.0999, SSE, 2.91
2015-09-01, 30.6061, -86.0999, NNE, 1.26
2015-09-01, 30.6, -85.94, N, 0.69
2015-09-01, 30.9511, -85.5184, W, 0.5
2015-09-01, 30.9503, -85.5134, W, 0.2
2015-09-01, 30.9451, -85.5102, S, 0.34
2015-09-01, 30.9441, -85.5195, SW, 0.69
2015-09-01, 30.9586, -85.5193, NW, 0.81
2015-09-01, 30.9591, -85.5136, NNW, 0.66
2015-09-01, 30.9611, -85.5143, NNW, 0.81
2015-09-01, 30.96, -85.52, NW, 0.91
2015-09-01, 30.8345, -85.6329, W, 1.99
2015-09-01, 30.8274, -85.7119, NNW, 3.78
2015-09-01, 30.7767, -85.7092, W, 1.75
2015-09-01, 30.78, -85.6632, E, 1
2015-09-01, 30.6711, -85.9415, ESE, 1.8
2015-09-01, 30.6723, -85.928, ESE, 2.55
2015-09-01, 30.6834, -85.9307, E, 2.35
2015-09-01, 30.6831, -85.9404, E, 1.77
2015-09-01, 30.695, -86.212, W, 2.52
2015-09-01, 30.6931, -86.2034, W, 1.99
2015-09-01, 30.6877, -86.2069, W, 2.2
2015-09-01, 30.6905, -86.2138, W, 2.61
2015-09-01, 30.6585, -86.1713, S, 2.18
2015-09-01, 30.6597, -86.1623, SSE, 2.14
2015-09-01, 30.6515, -86.1606, SSE, 2.72
2015-09-01, 30.65, -86.17, S, 2.76
2015-09-01, 30.6429, -86.0645, W, 1.47
2015-09-01, 30.6728, -86.0744, NW, 3.05
2015-09-01, 30.6534, -86.1117, SE, 4.29
2015-09-01, 30.6455, -86.1134, N, 3.84
2015-09-01, 30.64, -86.08, W, 2.38
2015-09-01, 30.3794, -86.2318, W, 0.7
2015-09-01, 30.3957, -86.2331, NW, 1.33
2015-09-01, 30.3964, -86.2228, N, 1.15
2015-09-01, 30.38, -86.22, N, 0
2015-09-01, 30.679, -86.1987, WSW, 1.87
2015-09-01, 30.6642, -86.392, SW, 7.15
2015-09-01, 30.7265, -86.3615, WSW, 3.2
2015-09-01, 30.7157, -86.1903, SSE, 1.77
2015-09-01, 30.644, -86.0494, WNW, 0.62
2015-09-01, 30.6007, -86.0037, SE, 3.47
2015-09-01, 30.5846, -86.0345, S, 3.84
2015-09-01, 30.6119, -86.1026, NNE, 1.58
2015-09-01, 30.6407, -86.1129, N, 3.51
2015-09-01, 30.3167, -86.1258, NNE, 0.53
2015-09-01, 30.3158, -86.1205, N, 0.4
2015-09-01, 30.3137, -86.1206, N, 0.26
2015-09-01, 30.3157, -86.1261, NNE, 0.46
2015-09-01, 30.689, -86.1301, SSW, 2.22
2015-09-01, 30.6908, -86.1173, S, 2.03
2015-09-01, 30.597, -86.1066, NNE, 0.52
2015-09-01, 30.5955, -86.1174, NW, 0.58
2015-09-01, 30.3454, -86.2176, WNW, 1.69
2015-09-01, 30.3471, -86.2331, SSW, 2.4
2015-09-01, 30.3537, -86.2564, SW, 2.83
2015-09-01, 30.3727, -86.2768, E, 2.58
2015-09-01, 29.89, -83.62, NE, 0.91
2015-09-01, 29.819, -83.594, WSW, 0.25
2015-09-01, 30.65, -84.68, E, 0.59
2015-09-01, 30.62, -84.66, N, 0.69
2015-09-01, 30.78, -85.54, NW, 0.91
2015-09-01, 30.78, -85.54, NW, 0.91
2015-09-01, 30.77, -85.6, WNW, 3.27
2015-09-01, 30.89, -84.57, S, 0.69
2015-09-01, 30.88, -84.56, SSE, 1.5
2015-09-01, 30.71, -84.48, N, 0
2015-09-01, 30.95, -83.38, S, 2.76
2015-09-01, 31.12, -85.28, NW, 0.91
2015-09-01, 31.1899, -85.2721, N, 0.7
2015-09-01, 31.29, -85.11, N, 0
2015-09-01, 31.13, -85.43, N, 0
2015-09-01, 31.3, -86.04, WSW, 2.74
2015-09-01, 31.55, -85.54, N, 0
2015-09-01, 31.44, -85.64, N, 0
2015-09-01, 44.9582, -89.6555, WSW, 1.49
2015-09-01, 44.9023, -90.0779, W, 2.84
2015-09-01, 44.9045, -90.2201, N, 0.31
2015-09-01, 44.5225, -89.5297, SSW, 1.96
2015-09-01, 44.6312, -89.6781, NE, 5
2015-09-01, 44.62, -88.75, N, 0
2015-09-01, 44.32, -89.9, N, 0
2015-09-01, 44.63, -90.18, N, 0
2015-09-01, 45.9171, -88.4703, SSE, 5.9
2015-09-01, 45.04, -87.81, NE, 1.69
2015-09-01, 45.9206, -88.4873, S, 5.52
2015-09-01, 46.8653, -92.141, WSW, 1.04
2015-09-01, 46.74, -94.02, ENE, 1.58
2015-09-01, 46.79, -93.97, NNW, 4.25
2015-09-01, 46.54, -94.31, NW, 1.99
2015-09-01, 41.6, -109.07, N, 0
2015-09-01, 42.82, -108.73, N, 0
2015-09-01, 30.3818, -86.4974, E, 1.35
2015-09-01, 30.4112, -86.4976, WNW, 1.82
2015-09-01, 30.4007, -86.4164, E, 3.19
2015-09-01, 30.3809, -86.4173, ESE, 3.41
2015-09-01, 30.3899, -87.0647, ENE, 2.21
2015-09-01, 30.3919, -87.0509, ENE, 3.04
2015-09-01, 30.384, -87.0491, W, 2.94
2015-09-01, 30.3818, -87.0616, E, 2.29
2015-09-01, 30.3627, -87.1757, SSE, 0.57
2015-09-01, 30.3667, -87.1595, E, 1.24
2015-09-01, 30.3587, -87.1561, NNW, 0.7
2015-09-01, 30.3551, -87.1727, SSE, 1.12
2015-09-01, 42.5752, -72.5976, WSW, 0.95
2015-09-01, 42.6067, -72.6135, NW, 0.83
2015-09-01, 42.606, -72.615, WNW, 0.87
2015-09-01, 42.5726, -72.6038, WSW, 1.31
2015-09-01, 42.3485, -71.2614, W, 0.59
2015-09-01, 42.345, -71.2612, WSW, 0.67
2015-09-01, 42.3447, -71.2644, WSW, 0.82
2015-09-01, 42.3476, -71.2637, WSW, 0.72
2015-09-01, 41.7083, -71.1255, NNE, 0.62
2015-09-01, 41.724, -71.1413, NNE, 1.71
2015-09-01, 41.6758, -71.19, WSW, 1.07
2015-09-01, 41.6632, -71.1379, WSW, 1.03
2015-09-01, 42.3968, -71.2638, WSW, 0.74
2015-09-01, 42.3978, -71.2632, WSW, 0.69
2015-09-01, 42.3978, -71.2669, ESE, 0.68
2015-09-01, 42.3967, -71.2674, ESE, 0.68
2015-09-01, 42.5036, -71.1333, S, 1.14
2015-09-01, 42.5047, -71.1268, S, 1.07
2015-09-01, 42.5012, -71.1263, S, 1.31
2015-09-01, 27.794, -97.389, ENE, 2.13
2015-09-01, 27.794, -97.386, ENE, 2.29
2015-09-01, 27.826, -97.051, ESE, 1.19
2015-09-01, 27.8203, -97.0443, ESE, 1.71
2015-09-01, 27.581, -97.217, E, 0.8
2015-09-01, 27.5777, -97.2112, E, 1.17
2015-09-01, 28.024, -97.048, N, 13.47
2015-09-01, 28.0181, -97.0398, N, 13.12
2015-09-01, 27.7, -97.297, NNW, 9.25
2015-09-01, 27.7109, -97.293, ESE, 9.11
2015-09-01, 26.968, -96.694, ESE, 45.14
2015-09-01, 27.297, -97.4049, NNW, 6.88
2015-09-01, 26.0611, -97.2153, WSW, 1.13
2015-09-01, 28.0179, -97.0587, WSW, 0.55
2015-09-01, 28.0203, -97.0507, WNW, 0.05
2015-09-01, 28.0333, -97.047, NNE, 0.94
2015-09-01, 28.0361, -97.0676, NW, 1.55
2015-09-01, 28.0187, -97.075, W, 1.53
2015-09-01, 27.6355, -97.2944, NNE, 1.12
2015-09-01, 27.6449, -97.3117, NNW, 1.87
2015-09-01, 27.6822, -97.2841, NNW, 0.88
2015-09-01, 27.6747, -97.2719, ENE, 0.59
2015-09-01, 27.6289, -97.2022, NNE, 3.78
2015-09-01, 27.5802, -97.2242, E, 0.36
2015-09-01, 27.3, -97.82, N, 0
2015-09-01, 27.3099, -97.8097, NE, 0.93
2015-09-01, 27.2975, -97.8, E, 1.24
2015-09-01, 27.2882, -97.817, SSE, 0.84
2015-09-01, 27.9, -97.15, N, 0
2015-09-01, 27.8883, -97.159, NW, 0.79
2015-09-01, 27.9066, -97.1767, WNW, 1.69
2015-09-01, 27.9194, -97.1641, NNW, 1.59
2015-09-01, 27.9107, -97.1473, NNE, 0.76
2015-09-01, 27.83, -97.07, N, 0
2015-09-01, 27.8358, -97.0549, ENE, 1
2015-09-01, 27.8255, -97.0562, ESE, 0.9
2015-09-01, 27.813, -97.0713, SE, 0.72
2015-09-01, 27.8232, -97.0797, N, 0.22
2015-09-01, 27.8066, -97.034, SE, 2.73
2015-09-01, 27.8194, -97.0388, ESE, 2.04
2015-09-01, 28.132, -97.034, W, 12.63
2015-09-01, 27.8, -97.353, ENE, 4.32
2015-09-01, 27.832, -97.486, NW, 5.4
2015-09-01, 27.8324, -97.4789, NW, 5.11
2015-09-01, 27.794, -97.389, ENE, 2.13
2015-09-01, 27.7948, -97.3814, ENE, 2.57
2015-09-01, 27.7, -97.297, NNW, 9.25
2015-09-01, 27.7124, -97.2927, ESE, 9.08
2015-09-01, 44.2944, -90.8845, SSW, 0.45
2015-09-01, 27.6747, -97.6312, NNW, 0.33
2015-09-01, 27.6791, -97.6308, N, 0.63
2015-09-01, 27.7534, -98.0302, NNW, 1.73
2015-09-01, 27.756, -98.0251, N, 1.82
2015-09-01, 27.9187, -97.3634, SSW, 2.31
2015-09-01, 27.9233, -97.3582, SSW, 1.92
2015-09-01, 27.8872, -97.3784, WNW, 1.8
2015-09-01, 26.4827, -97.7006, WSW, 3.35
2015-09-01, 36.4, -79.39, E, 0.56
2015-09-01, 36.3942, -79.393, SE, 0.56
2015-09-01, 36.3976, -79.3839, E, 0.91
2015-09-01, 36.4036, -79.3855, ENE, 0.84
2015-09-01, 36.42, -79.41, NNW, 1.49
2015-09-01, 36.4209, -79.4181, NW, 1.76
2015-09-01, 36.4176, -79.4178, NW, 1.57
2015-09-01, 36.4177, -79.4127, NNW, 1.42
2015-09-01, 36.3654, -79.7789, E, 2.31
2015-09-01, 36.3637, -79.7793, E, 2.31
2015-09-01, 36.3645, -79.7773, E, 2.41
2015-09-01, 36.3658, -79.7774, E, 2.39
2015-09-01, 36.4136, -80.0272, WNW, 2.78
2015-09-01, 36.5063, -79.8013, WNW, 1.79
2015-09-01, 36.4815, -79.6797, S, 2.66
2015-09-01, 36.3196, -79.5767, NNE, 3.02
2015-09-01, 36.2952, -79.8486, S, 1.72
2015-09-01, 36.3173, -80.0986, W, 6.66
2015-09-01, 36.5137, -80.2005, SE, 1.99
2015-09-01, 36.5068, -80.2062, SE, 2.08
2015-09-01, 36.5132, -80.2097, SE, 1.62
2015-09-01, 36.517, -80.2029, ESE, 1.75
2015-09-01, 36.5137, -80.2005, SE, 1.99
2015-09-01, 36.5068, -80.2062, SE, 2.08
2015-09-01, 36.5132, -80.2097, SE, 1.62
2015-09-01, 36.517, -80.2029, ESE, 1.75
2015-09-01, 36.2119, -81.629, N, 0.83
2015-09-01, 36.2069, -81.6336, NNW, 0.52
2015-09-01, 36.2011, -81.6195, E, 0.59
2015-09-01, 36.2043, -81.6172, ENE, 0.77
2015-09-01, 36.1468, -81.7934, SW, 2.07
2015-09-01, 36.1441, -81.7874, SSW, 2.03
2015-09-01, 36.1533, -81.785, SW, 1.42
2015-09-01, 36.1554, -81.7879, SW, 1.42
2015-09-01, 46.88, -102.79, W, 0.47
2015-09-01, 46.81, -102.2, S, 2.76
2015-09-01, 46.7, -102.2, S, 10.36
2015-09-01, 46.6, -102.13, N, 15.92
2015-09-01, 48.58, -100.31, SW, 1.95
2015-09-01, 38.02, -77.52, N, 0
2015-09-01, 38.0144, -77.5228, SSW, 0.41
2015-09-01, 38.0156, -77.5106, ESE, 0.59
2015-09-01, 38.0204, -77.511, E, 0.49
2015-09-01, 37.45, -77.34, E, 0.55
2015-09-01, 37.52, -78.01, W, 2.19
2015-09-01, 36.82, -77.88, ESE, 1.3
2015-09-01, 36.84, -77.93, WNW, 1.8
2015-09-01, 37.23, -76.48, N, 0
2015-09-01, 36.96, -76.43, N, 0
2015-09-01, 37.17, -75.99, N, 0
2015-09-01, 36.97, -76.11, N, 0
2015-09-01, 37.04, -76.08, N, 0
2015-09-01, 36.92, -76, N, 0
2015-09-01, 42.01, -96.26, NW, 0.86
2015-09-01, 42, -96.6, SW, 2.07
2015-09-01, 42.5004, -71.1324, S, 1.36
2015-09-01, 42.5108, -70.9097, SW, 0.81
2015-09-01, 42.5084, -70.906, SSW, 0.86
2015-09-01, 42.5106, -70.9031, SSW, 0.67
2015-09-01, 42.514, -70.9065, SW, 0.53
2015-09-01, 42.2959, -71.4051, NE, 1.33
2015-09-01, 42.301, -71.4019, NNE, 1.72
2015-09-01, 42.3012, -71.4117, NNE, 1.53
2015-09-01, 42.2949, -71.4125, NNE, 1.1
2015-09-01, 42.5958, -72.7441, SE, 0.42
2015-09-01, 42.5958, -72.7464, SSE, 0.34
2015-09-01, 42.5888, -72.7466, SSE, 0.79
2015-09-01, 42.5889, -72.7431, SSE, 0.84
2015-09-01, 42.6821, -72.4366, ENE, 2.36
2015-09-01, 42.6833, -72.4363, ENE, 2.4
2015-09-01, 42.6858, -72.4471, ENE, 1.99
2015-09-01, 42.6836, -72.4466, ENE, 1.94
2015-09-01, 42.2839, -71.3469, NNE, 0.31
2015-09-01, 42.2882, -71.3265, ENE, 1.33
2015-09-01, 42.2905, -71.3317, SE, 1.14
2015-09-01, 42.2849, -71.3691, WNW, 1.03
2015-09-01, 42.283, -71.3677, WNW, 0.93
2015-09-01, 42.3359, -72.6715, WNW, 112.78
2015-09-01, 42.3366, -72.6731, WNW, 112.87
2015-09-01, 42.336, -72.6744, WNW, 112.92
2015-09-01, 42.335, -72.6731, WNW, 112.83
2015-09-01, 42.3761, -72.7106, ESE, 0.55
2015-09-01, 42.3775, -72.6995, S, 0.18
2015-09-01, 42.3695, -72.6849, SE, 1.06
2015-09-01, 42.3672, -72.7007, S, 0.89
2015-09-01, 42.2479, -71.8105, WSW, 0.56
2015-09-01, 42.2492, -71.81, W, 0.51
2015-09-01, 42.2494, -71.8123, W, 0.63
2015-09-01, 42.248, -71.8125, WSW, 0.66
2015-09-01, 41.88, -72.8, N, 0
2015-09-01, 30.6898, -88.1663, SW, 1.2
2015-09-01, 30.6509, -88.1517, WNW, 0.12
2015-09-01, 30.661, -88.1261, ENE, 1.61
2015-09-01, 30.6604, -88.2745, ENE, 1.68
2015-09-01, 30.7206, -88.2738, NW, 3.83
2015-09-01, 30.6914, -88.1248, ESE, 1.61
2015-09-01, 41.7128, -70.7711, N, 0.88
2015-09-01, 41.7145, -70.7698, N, 1
2015-09-01, 41.7161, -70.7709, WSW, 1.11
2015-09-01, 41.7144, -70.7718, N, 1
2015-09-01, 41.635, -71.0033, NNW, 0.39
2015-09-01, 41.5831, -70.9854, NE, 1.18
2015-09-01, 41.617, -70.9126, ESE, 2.13
2015-09-01, 41.675, -70.9325, NNW, 0.37
2015-09-01, 41.6493, -70.9641, E, 0.31
2015-09-01, 42.38, -72.52, N, 0
2015-09-01, 42.99, -97.86, NW, 0.86
2015-09-01, 43.07, -98.53, N, 0
2015-09-01, 44.07, -95.2, N, 1.38
2015-09-01, 43.62, -94.99, E, 0.5
2015-09-01, 43.61, -95.57, ESE, 1.65
2015-09-01, 43.31, -95.79, SE, 0.85
2015-09-01, 43.3, -95.97, S, 3.45
2015-09-01, 43.46, -96.44, NE, 0.85
2015-09-01, 43.41, -96.06, NE, 1.22
2015-09-01, 43.42, -96.09, NNW, 1.47
2015-09-01, 43.43, -96.7, N, 0
2015-09-01, 43.43, -96.84, SSW, 1.47
2015-09-01, 43.1, -97.39, SSE, 1.47
2015-09-01, 43.04, -97.51, SSW, 4.41
2015-09-01, 42.92, -97.28, W, 0.51
2015-09-01, 42.89, -97.35, NE, 2.05
2015-09-01, 42.85, -97.9, W, 1.01
2015-09-01, 42.85, -97.89, W, 0.51
2015-09-01, 42.89, -97.39, NNW, 1.47
2015-09-01, 42.85, -97.93, W, 2.53
2015-09-01, 42.86, -97.49, SW, 5.45
2015-09-01, 42.91, -97.96, WSW, 2.14
2015-09-01, 42.5, -96.39, W, 0.51
2015-09-01, 43.16, -98.35, ENE, 4.53
2015-09-01, 43.31, -99.31, WNW, 4.98
2015-09-01, 43.74, -99.32, S, 2.07
2015-09-01, 40.94, -85.35, ESE, 1.25
2015-09-01, 40.88, -85.51, W, 1.57
2015-09-01, 41.02, -86.41, W, 0.52
2015-09-01, 41.05, -86.42, NNW, 2.32
2015-09-01, 40.6, -86.87, W, 1.05
2015-09-01, 40.67, -85.08, S, 2.07
2015-09-01, 40.6, -86.87, W, 1.05
2015-09-01, 40.95, -85.51, SSE, 2.14
2015-09-01, 40.92, -85.5, NNW, 2.95
2015-09-01, 40.88, -85.49, W, 0.52
2015-09-01, 40.94, -85.35, ESE, 1.25
2015-09-01, 40.78, -85.34, E, 3.14
2015-09-01, 40.88, -85.51, W, 1.57
2015-09-01, 41.05, -86.6, E, 1.04
2015-09-01, 40.88, -86.24, WNW, 1.25
2015-09-01, 41.06, -85.04, SW, 0.87
2015-09-01, 34.8437, -88.3251, NNW, 0.99
2015-09-01, 34.843, -88.3182, N, 0.91
2015-09-01, 34.842, -88.3165, NNE, 0.85
2015-09-01, 34.811, -88.318, S, 1.32
2015-09-01, 34.8114, -88.3301, SSW, 1.41
2015-09-01, 41.3507, -72.098, ENE, 0.11
2015-09-01, 41.3511, -72.0983, NE, 0.12
2015-09-01, 41.3507, -72.1002, N, 0.05
2015-09-01, 41.35, -72.1, N, 0
2015-09-01, 41.3613, -72.1005, N, 0.78
2015-09-01, 41.3604, -72.0983, N, 0.73
2015-09-01, 41.3587, -72.0965, NNE, 0.63
2015-09-01, 41.3585, -72.0973, NNE, 0.6
2015-09-01, 41.3607, -72.1009, N, 0.74
2015-09-01, 41.3462, -72.1491, NW, 1.5
2015-09-01, 41.3466, -72.1485, NW, 1.49
2015-09-01, 41.3482, -72.1512, NW, 1.67
2015-09-01, 41.348, -72.1563, NW, 1.84
2015-09-01, 41.3465, -72.1563, NW, 1.78
2015-09-01, 40.8344, -73.2356, WNW, 2.11
2015-09-01, 40.8341, -73.2369, WNW, 2.16
2015-09-01, 40.8352, -73.237, WSW, 2.19
2015-09-01, 40.8351, -73.2355, WSW, 2.12
2015-09-01, 40.8556, -73.198, NNE, 0.4
2015-09-01, 40.8547, -73.1984, NNE, 0.34
2015-09-01, 40.8561, -73.2047, NNW, 0.49
2015-09-01, 40.8573, -73.2039, NNW, 0.54
2015-09-01, 41.1025, -72.3602, ENE, 0.54
2015-09-01, 41.1024, -72.3608, ENE, 0.51
2015-09-01, 41.102, -72.3607, ENE, 0.5
2015-09-01, 41.1021, -72.36, ENE, 0.54
2015-09-01, 40.7984, -73.2773, N, 1.28
2015-09-01, 40.7999, -73.2803, N, 1.37
2015-09-01, 40.7914, -73.28, N, 0.78
2015-09-01, 40.7914, -73.2772, N, 0.8
2015-09-01, 40.6758, -73.4812, SSW, 0.3
2015-09-01, 40.6757, -73.4802, S, 0.29
2015-09-01, 40.6747, -73.4802, S, 0.37
2015-09-01, 40.6746, -73.4812, S, 0.38
2015-09-01, 40.6754, -73.5021, ENE, 1.01
2015-09-01, 40.6744, -73.5018, ENE, 1
2015-09-01, 40.6735, -73.5083, ENE, 0.66
2015-09-01, 40.6748, -73.5082, ENE, 0.7
2015-09-01, 33.68, -84.36, W, 0.57
2015-09-01, 33.68, -84.29, SW, 1.8
2015-09-01, 33.75, -84.36, SSW, 2.15
2015-09-01, 33.71, -84.4, NW, 3.54
2015-09-01, 36.25, -96.42, N, 0
2015-09-01, 36.5109, -95.1009, NW, 4
2015-09-01, 36.8, -95.35, N, 0
2015-09-01, 27.0578, -80.1273, S, 0.86
2015-09-01, 35.9801, -79.9881, NE, 0.96
2015-09-01, 35.9534, -79.9859, SE, 1.39
2015-09-01, 35.9515, -80.0313, SW, 2.17
2015-09-01, 35.9689, -80.0324, W, 1.81
2015-09-01, 36.017, -77.9372, SW, 3.09
2015-09-01, 35.9212, -78.0629, SSE, 2.03
2015-09-01, 35.4235, -79.561, SE, 10.68
2015-09-01, 35.6898, -79.7781, ESE, 3
2015-09-01, 35.8433, -79.208, ESE, 8.34
2015-09-01, 35.8615, -79.3342, SE, 1.55
2015-09-01, 35.2621, -80.3425, NNE, 0.94
2015-09-01, 35.3748, -80.215, NE, 0.43
2015-09-01, 35.7218, -77.9174, SSE, 0.59
2015-09-01, 35.74, -77.93, NW, 0.89
2015-09-01, 35.9, -80.34, SSW, 1.49
2015-09-01, 35.84, -80.27, N, 1.38
2015-09-01, 35.91, -80.25, ESE, 1.32
2015-09-01, 40.97, -98.32, N, 0
2015-09-01, 40.63, -98.6881, W, 2
2015-09-01, 40.8333, -97.4642, S, 4.67
2015-09-01, 40.9, -97.45, N, 0
2015-09-01, 40.7832, -98, S, 6
2015-09-01, 40.87, -97.58, N, 0
2015-09-01, 40.78, -98.15, N, 0
2015-09-01, 40.7391, -98.204, SW, 4
2015-09-01, 40.71, -98.36, S, 4.18
2015-09-01, 40.74, -97.87, ENE, 5.42
2015-09-01, 40.78, -98.15, N, 0
2015-09-01, 40.7698, -98.1365, SE, 1
2015-09-01, 40.7745, -98.1323, ESE, 1
2015-09-01, 40.7366, -98.15, S, 3
2015-09-01, 40.7391, -98.204, SW, 4
2015-09-01, 40.68, -98.27, NE, 9
2015-09-01, 40.57, -98.78, N, 0
2015-09-01, 40.7, -98.25, SW, 7.61
2015-09-01, 40.67, -98.35, NE, 6.4
2015-09-01, 40.6379, -98.38, N, 4
2015-09-01, 40.6312, -98.4474, NW, 5
2015-09-01, 40.9566, -98, S, 3
2015-09-01, 40.7934, -99.7227, NNE, 1
2015-09-01, 41.4549, -97.3856, E, 1.82
2015-09-01, 41.47, -97.39, NE, 2.08
2015-09-01, 42.57, -97.54, N, 4.86
2015-09-01, 42.6, -97.65, W, 1.02
2015-09-01, 41.2905, -95.8901, SE, 0.84
2015-09-01, 41.2104, -97.1071, SSE, 1.51
2015-09-01, 41.2324, -97.1034, E, 0.88
2015-09-01, 42.2, -97.53, N, 0
2015-09-01, 42.06, -97.39, NE, 2.58
2015-09-01, 42.06, -97.35, NW, 9.78
2015-09-01, 42.03, -97.25, N, 5.62
2015-09-01, 42.01, -97.17, NE, 5.17
2015-09-01, 42.04, -97.17, WNW, 6.31
2015-09-01, 42.04, -96.87, NE, 5.16
2015-09-01, 42.12, -96.7, N, 0
2015-09-01, 42.02, -97.29, NNW, 5.73
2015-09-01, 42.05, -96.75, NNE, 9.04
2015-09-01, 42.02, -97.21, NNE, 4.94
2015-09-01, 41.61, -95.11, WNW, 2.18
2015-09-01, 41.59, -95.07, S, 0.69
2015-09-01, 41.2799, -95.8303, W, 1.57
2015-09-01, 41.2654, -95.8997, WSW, 1.57
2015-09-01, 41.22, -95.8798, W, 1.55
2015-09-01, 41.236, -95.8386, NNE, 1.25
2015-09-01, 41.29, -91.55, ENE, 1.25
2015-09-01, 42.51, -90.7, N, 0.69
2015-09-01, 41.62, -90.58, N, 0
2015-09-01, 41.64, -90.57, NNE, 1.48
